x-coordinate,y-coordinate,Similarity_score
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Multiple controls affect arsenite oxidase gene expression in Herminiimonas arsenicoxydans.html,0.9902906277233603
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Mutation of the Diamond-Blackfan Anemia Gene Rps7 in Mouse Results in Morphological and Neuroanatomi.html,0.9961777936578494
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Nasal Immunization with a Fusion Protein Consisting of the Hemagglutinin A Antigenic Region and the .html,0.04106644960922049
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,NOD2 Signaling Contributes to Host Defense in the Lungs against Escherichia coli Infection.html,0.04562949316298837
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Opposing Roles for Two Molecular Forms of Replication Protein A in Rad51-Rad54-Mediated DNA Recombin.html,0.03502460557301201
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Orphan Nuclear Receptor Errc Induces C-Reactive Protein Gene Expression through Induction of ER-Boun.html,0.9992498218147537
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Osteopontin signaling upregulates cyclooxygenase-2 expression in tumor-associated macrophages leadin.html,0.9825838838746968
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,"Ovarian cancer cells, not normal cells, are damaged by MirkDyrk1B kinase inhibition.html",0.05393354543421116
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Pathological Impact of Hepatitis B Virus Surface Proteins on the Liver Is Associated with the Host G.html,0.999310447037308
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Pharmacokinetics of Naja sumatrana (Equatorial Spitting Cobra) Venom and Its Major Toxins in Experim.html,0.996270031272585
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Physical characterisation of Tenacibaculum maritimum for vaccine development.html,0.05595427735891031
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Poison Domains Block Transit of Translocated Substrates via the Legionella pneumophila IcmDot System.html,0.046138729860841644
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Porphyromonas gingivalis lipopolysaccharide regulates interleukin (IL)-17 and IL-23 expression via S.html,0.002584487267901181
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Preparation of Monoclonal Antibodies Cross-Reactive with Orthopoxviruses and Their Application for D.html,0.05545433310056061
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Preventive effect of caffeine and curcumin on hepato_ carcinogenesis in diethylnitrosamine_induced r.html,0.14004387872296717
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Promoter methylation of RASSF1A modulates the effect of the microtubule-targeting agent docetaxel in.html,0.13837836055334354
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Proteasome Dysfunction Mediates High Glucose-Induced Apoptosis in Rodent Beta Cells and Human Islets.html,0.9994000673581048
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Protein Kinase LegK2 Is a Type IV Secretion System Effector Involved in Endoplasmic Reticulum Recrui.html,0.04359402712012032
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,"PrPST, a Soluble, Protease Resistant and Truncated PrP Form Features in the Pathogenesis of a Geneti.html",0.9996805561701385
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Pseudomonas aeruginosa Outer Membrane Vesicles Modulate Host Immune Responses by Targeting the Toll-.html,0.045145133376314726
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Rab1A Is an mTORC1 Activator and a Colorectal Oncogene.html,0.002932672954651731
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,RAS promotes tumorigenesis through genomic instability induced by imbalanced expression of Aurora-A .html,0.05621430214207678
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Reactive Oxygen Species-Triggered Trophoblast Apoptosis Is Initiated by Endoplasmic Reticulum Stress.html,0.041082681605395965
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Regulated Expression of the Beta2-Toxin Gene ( cpb2) in Clostridium perfringens Type A Isolates from.html,0.0446285460326997
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Regulation of Histone Acetylation in the Nucleus by Sphingosine-1-Phosphate.html,0.022942554906936398
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Regulation of MYC Expression and Differential JQ1 Sensitivity in Cancer Cells.html,0.9963381046777012
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Repression of microRNA-768-3p by MEKERK signalling contributes to enhanced mRNA translation in human.html,0.9800171575691226
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,RNA-seq Analysis of Host and Viral Gene Expression Highlights Interaction between Varicella Zoster V.html,0.9979549857928237
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Role of MyD88 in Diminished Tumor Necrosis Factor Alpha Production by Newborn Mononuclear Cells in R.html,0.04522334871547573
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Roles of p38 and ERK MAP kinases in IL-8 expression in TNF-a- and dexamethasone-stimulated human per.html,0.0025842149428314614
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,S137 Phosphorylation of Profilin 1 Is an Important Signaling Event in Breast Cancer Progression.html,0.9991968410942148
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Saccharomyces boulardii Interferes with Enterohemorrhagic Escherichia coli-Induced Signaling Pathway.html,0.007175152519235595
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Shox2 is a molecular determinant of depot-specific adipocyte function.html,0.05623517168507281
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Signaling pathway underlying the up-regulatory effect of TNF-a on the Na+K+ ATPase in HepG2 cells.html,0.0025842149428314614
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,"Sparstolonin B, a Novel Plant Derived Compound, Arrests Cell Cycle and Induces Apoptosis in N-Myc Am.html",0.9996822553997453
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Spreading Depression Triggers Headache by Activating Neuronal Panx1 Channels.html,0.026506103935303494
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Stac3 Inhibits Myoblast Differentiation into Myotubes.html,0.9851827433681013
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,STAT1 and STAT3 phosphorylation by porins are independent of JAKs but are dependent on MAPK pathway .html,0.0025842149428314614
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,STAT3 induces muscle stem cell differentiation by interaction with myoD.html,0.0025842149428314614
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Suppression of Interferon Lambda Signaling by SOCS-1 Results in Their Excessive Production during In.html,0.997960156205444
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Targeting breast cancer-initiatingstem cells with melanoma differentiation-associated gene-7interleu.html,0.053296743363021266
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,TGF-bSmad3 Stimulates Stem CellDevelopmental Gene Expression and Vascular Smooth Muscle Cell De-Diff.html,0.999040575006493
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The costimulatory immunogen LPS induces the B-Cell clones that infiltrate transplanted human kidneys.html,0.05652008183877326
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The deubiquitylase USP37 links REST to the control of p27 stability and cell proliferation.html,0.9833013142838154
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The distribution of interleukin-19 in healthy and neoplastic tissue.html,0.0025842149428314614
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The effect of transforming growth factor _1 on the crosstalk between autophagy and apoptosis in the .html,0.0025842149428314614
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The Evolutionary Rewiring of Ubiquitination Targets Has Reprogrammed the Regulation of Carbon Assimi.html,0.03450400787253851
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The Helicobacter pylori Urease B Subunit Binds to CD74 on Gastric Epithelial Cells and Induces NF-__.html,0.044338707547885214
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The interaction of butyrate with TNF-alpha during differentiation and apoptosis of colon epithelial .html,0.002584487267901181
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The phosphatidylinositol-3 kinase I inhibitor BKM120 induces cell death in B-chronic lymphocytic leu.html,0.05769662825950093
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The Retromer Complex Is Required for Rhodopsin Recycling and Its Loss Leads to Photoreceptor Degener.html,0.9825559636793058
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The Type VI Secretion System Encoded in Salmonella Pathogenicity Island 19 Is Required for Salmonell.html,0.04258163888172956
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,The Yersinia pestis Ail Protein Mediates Binding and Yop Delivery to Host Cells Required for Plague .html,0.04681675375971847
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Tiam1 is associated with hepatocellular carcinoma metastasis.html,0.0538080842416718
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Time-dependent onset of Interferon-a2b-induced apoptosis in isolated hepatocytes from preneoplastic .html,0.0025842149428314614
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,TNF-a down-regulates the NaCeKC ATPase and the Na+-K+-2Cl- cotransporter in the rat colon via PGE2.html,0.0025842149428314614
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,TspanC8 tetraspanins regulate ADAM10Kuzbanian trafficking and promote Notch activation in flies and .html,0.00473279404412529
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Tumor necrosis factor alpha down-regulates the Na+-K+ ATPase and the Na+-K+2Cl- cotransporter in the.html,0.002584487267901181
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Two Functional Type VI Secretion Systems in Avian Pathogenic Escherichia coli Are Involved in Differ.html,0.04489101747519211
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Up-regulation of focal adhesion kinase in non-small cell lung cancer.html,0.00287798343212639
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,"Upregulation of cytochrome P450 2J311,12-epoxyeicosatrienoic acid inhibits apoptosis in neonatal rat.html",0.0025842149428314614
Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr Erk Signalling.html,Upregulation of PIAS1 protects against sodium taurocholate-induced severe acute pancreatitis associa.html,0.0025842149428314614
